// select class_Id, class_Name from weenie order by class_Id;
36825,ace36825-peerlessdrudge
36826,ace36826-unconquereddrudge
36827,ace36827-acidiccoralgolem
36828,ace36828-coralgolem
36829,ace36829-acidicdiamondgolem
36830,ace36830-diamondgolem
36831,ace36831-direchampiongolem
36832,ace36832-goldgolem
36833,ace36833-pyrealgolem
36834,ace36834-vaporgolem
36835,ace36835-direchampionlugian
36836,ace36836-raiderjuggernaut
36837,ace36837-gotrokjuggernaut
36838,ace36838-tiatusraider
36839,ace36839-gotroktitan
36840,ace36840-bloodthirstymonouga
36841,ace36841-direchampionmonouga
36842,ace36842-insidiousmonouga
36843,ace36843-mercilessmonouga
36844,ace36844-pugnaciousmonouga
36845,ace36845-abyssalshadow
36846,ace36846-direchampionshadow
36847,ace36847-maelstromshadow
36848,ace36848-pandemoniumshadow
36849,ace36849-paroxysmshadow
36850,ace36850-shadowphantom
36851,ace36851-sinistershadow
36852,ace36852-shadowspectre
36853,ace36853-tenebrousshadow
36854,ace36854-shadowwraith
36855,ace36855-armoredskeleton
36856,ace36856-skeletalchampion
36857,ace36857-direchampionskeleton
36858,ace36858-greatskeleton
36859,ace36859-skeletalhero
36860,ace36860-virindiadjudicator
36861,ace36861-virindiconsul
36862,ace36862-virindidesecrator
36863,ace36863-direchampionvirindi
36864,ace36864-virindiprofane
36865,ace36865-virindiprofatrix
36866,ace36866-aunjavhalreathegamewarden
36867,ace36867-direchampiontoken
36897,ace36897-present
36907,ace36907-pitifulpinetree
36908,ace36908-littlepinetree
36909,ace36909-festivusrug
36910,ace36910-jubileerug
36912,ace36912-woodstove
36913,ace36913-grandbed
36914,ace36914-pileofpresents
36916,ace36916-snowdrift
36918,ace36918-threeeyedsnowman
36919,ace36919-freezingiceball
36920,ace36920-aperfectsnowmaneye
36921,ace36921-snownado
36922,ace36922-bigwreath
36923,ace36923-aunaemaua
36924,ace36924-avorensskull
36925,ace36925-ithaencquiddityseed
36926,ace36926-shadeofdule
36927,ace36927-clawofthehopeslayer
36928,ace36928-shadeofbaelzharon
36929,ace36929-thiefofdreams
36930,ace36930-thiefofdreamsmessageshard
36931,ace36931-dreammarauder
36935,ace36935-surface
36937,ace36937-journeymanportalstudies
36938,ace36938-masterportalstudies
36939,ace36939-planaracademylecturehall
36940,ace36940-planaracademyheadmastersrooms
36942,ace36942-quiddityingot
36943,ace36943-quiddityingot
36944,ace36944-quiddityingot
36946,ace36946-empyreanspherule
36947,ace36947-derulimb
36948,ace36948-empoweredhelmoftheperfectlight
36949,ace36949-aerbaxsdefeat
36951,ace36951-aerbaxsshadow
36953,ace36953-drudgeprotector
36954,ace36954-elementalprotector
36955,ace36955-elementalprotector
36956,ace36956-elementalprotector
36957,ace36957-elementalprotector
36960,ace36960-mosswartprotector
36961,ace36961-olthoiprotector
36963,ace36963-formlessshadow
36964,ace36964-shadowprotector
36967,ace36967-tuskerprotector
36968,ace36968-virindiartificer
36969,ace36969-virindiartificer
36970,ace36970-virindiartificer
36972,ace36972-virindiprotector
37027,ace37027-eastgatestone
37033,ace37033-northgatestone
37041,ace37041-westgatestone
37042,ace37042-emissaryofasheron
37043,ace37043-guardian
37047,ace37047-emissarysreturnportal
37050,ace37050-harmonictransferencefield
37051,ace37051-southgate
37056,ace37056-aerbaxharmhotspot
37058,ace37058-aerbaxmaskshard
37059,ace37059-eastgateharmoniccrystal
37060,ace37060-northgateharmoniccrystal
37061,ace37061-westgateharmoniccrystal
37062,ace37062-asheronsreport
37065,ace37065-emissaryofasheron
37068,ace37068-rootsofthederutree
37070,ace37070-trialofthedeep
37079,ace37079-virindiconsulcorpse
37080,ace37080-virindidesecratorcorpse
37081,ace37081-virindiprofanecorpse
37082,ace37082-tanadasoroku
37083,ace37083-swordofsoroku
37084,ace37084-tanadaburrowssapper
37085,ace37085-tanadaburrowsenforcer
37088,ace37088-invitationtothebattleburrows
37089,ace37089-nomendaralrakh
37090,ace37090-raidercaptainsresonator
37091,ace37091-foragercaptainsresonator
37092,ace37092-nodeleechsmedallion
37093,ace37093-leyleechsmedallion
37094,ace37094-southernresonatingcrystal
37095,ace37095-northernresonatingcrystal
37097,ace37097-shroudcabalnodeleech
37098,ace37098-shroudcabalraider
37099,ace37099-shroudcabalraidercaptain
37100,ace37100-shroudcabalforager
37101,ace37101-shroudcabalforagercaptain
37102,ace37102-leyleechsorders
37103,ace37103-nodeleechsorders
37107,ace37107-surface
37111,ace37111-empoweredgirthoftheperfectlight
37112,ace37112-empoweredgreavesoftheperfectlight
37113,ace37113-empoweredtassetsoftheperfectlight
37115,ace37115-deviceroomportal
37117,scarabdark
37126,ace37126-arcanepyramid
37144,ace37144-laylanasloveletter
37145,ace37145-jailer
37146,ace37146-laylana
37149,ace37149-jestersprisonportal
37155,scarabmana
37157,ace37157-door
37159,ace37159-arcanedeath
37163,ace37163-radiantbloodstronghold
37164,ace37164-surface
37165,ace37165-manafoci
37166,ace37166-danirathedusty
37167,ace37167-rytheransuntranslatedjournal
37168,ace37168-rytheransmasterseal
37169,ace37169-masterssentinel
37176,ace37176-ancientchest
37177,ace37177-bloodpriestess
37179,ace37179-imperialguard
37180,ace37180-imperialarchivist
37186,ace37186-rytheransjournal
37187,ace37187-olthoialduressagauntlets
37188,ace37188-olthoiamuligauntlets
37189,ace37189-olthoiceldongauntlets
37190,ace37190-olthoikoujiagauntlets
37191,ace37191-olthoigauntlets
37192,ace37192-olthoiceldongirth
37193,ace37193-olthoigirth
37194,ace37194-olthoigreaves
37195,ace37195-olthoialduressahelm
37196,ace37196-olthoiamulihelm
37197,ace37197-olthoiceldonhelm
37198,ace37198-olthoikoujiakabuton
37199,ace37199-olthoihelm
37200,ace37200-olthoialduressaleggings
37201,ace37201-olthoiamulileggings
37202,ace37202-olthoiceldonleggings
37203,ace37203-olthoikoujialeggings
37204,ace37204-olthoipauldrons
37205,ace37205-olthoiceldonsleeves
37206,ace37206-olthoikoujiasleeves
37207,ace37207-olthoialduressaboots
37208,ace37208-olthoiamulisollerets
37209,ace37209-olthoiceldonsollerets
37210,ace37210-olthoikoujiasollerets
37211,ace37211-olthoisollerets
37212,ace37212-olthoitassets
37213,ace37213-olthoibracers
37214,ace37214-olthoiceldonbreastplate
37215,ace37215-olthoikoujiabreastplate
37216,ace37216-olthoibreastplate
37217,ace37217-olthoialduressacoat
37219,ace37219-electricstaff
37220,ace37220-firestaff
37221,ace37221-froststaff
37222,ace37222-piercingstaff
37223,ace37223-slashingstaff
37224,ace37224-acidstaff
37225,ace37225-bluntstaff
37233,ace37233-balloffire
37234,ace37234-aceofhands
37235,ace37235-twoofhands
37236,ace37236-threeofhands
37237,ace37237-fourofhands
37238,ace37238-fiveofhands
37239,ace37239-sixofhands
37240,ace37240-sevenofhands
37241,ace37241-eightofhands
37242,ace37242-nineofhands
37243,ace37243-tenofhands
37244,ace37244-jackofhands
37245,ace37245-queenofhands
37246,ace37246-kingofhands
37247,ace37247-aceofeyes
37248,ace37248-twoofeyes
37249,ace37249-threeofeyes
37250,ace37250-fourofeyes
37251,ace37251-fiveofeyes
37252,ace37252-sixofeyes
37253,ace37253-sevenofeyes
37254,ace37254-eightofeyes
37255,ace37255-nineofeyes
37256,ace37256-tenofeyes
37257,ace37257-jackofeyes
37258,ace37258-queenofeyes
37259,ace37259-kingofeyes
37261,ace37261-deckofhands
37262,ace37262-deckofeyes
37264,ace37264-threecardsfromthedeckofeyes
37265,ace37265-fourcardsfromthedeckofeyes
37272,ace37272-eightcardsfromthedeckofeyes
37274,ace37274-deckofeyes
37280,ace37280-threecardsfromthedeckofhands
37281,ace37281-fourcardsfromthedeckofhands
37282,ace37282-fivecardsfromthedeckofhands
37284,ace37284-sevencardsfromthedeckofhands
37287,ace37287-deckofhands
37289,ace37289-jester
37290,ace37290-jesterstoken
37291,ace37291-olthoishield
37299,ace37299-olthoiamulicoat
37300,ace37300-glyphofendurance
37301,ace37301-glyphofflame
37302,ace37302-glyphoffletching
37303,ace37303-glyphoffocus
37304,ace37304-glyphofhealing
37305,ace37305-glyphofhealth
37307,ace37307-glyphofregeneration
37309,ace37309-glyphofitemenchantment
37310,ace37310-glyphofitemtinkering
37311,ace37311-glyphofjump
37312,ace37312-glyphofleadership
37313,ace37313-glyphoflifemagic
37314,ace37314-glyphoflightning
37315,ace37315-glyphoflockpick
37316,ace37316-glyphofloyalty
37317,ace37317-glyphofmagicdefense
37318,ace37318-glyphofmana
37319,ace37319-glyphofmanaconversion
37321,ace37321-glyphofmanaregeneration
37323,ace37323-glyphofmeleedefense
37324,ace37324-glyphofmissiledefense
37325,ace37325-glyphofmonsterappraisal
37326,ace37326-glyphofpersonappraisal
37327,ace37327-glyphofpiercing
37328,ace37328-glyphofquickness
37329,ace37329-glyphofrun
37330,ace37330-glyphofsalvaging
37331,ace37331-glyphofself
37332,ace37332-glyphofslashing
37333,ace37333-glyphofstamina
37336,ace37336-glyphofstaminaregeneration
37337,ace37337-glyphofstrength
37338,ace37338-glyphofmissileweapons
37339,ace37339-glyphoflightweapons
37340,ace37340-glyphofwarmagic
37341,ace37341-glyphofweapontinkering
37342,ace37342-glyphofcorrosion
37343,ace37343-glyphofalchemy
37344,ace37344-glyphofarcanelore
37345,ace37345-glyphofarmor
37346,ace37346-glyphofarmortinkering
37347,ace37347-glyphofbludgeoning
37348,ace37348-glyphoffrost
37349,ace37349-glyphofcooking
37350,ace37350-glyphofcoordination
37351,ace37351-glyphofcreatureenchantment
37352,ace37352-glyphofdeception
37353,ace37353-inkofformation
37354,ace37354-inkofnullification
37355,ace37355-inkofobjectification
37356,ace37356-parabolicink
37357,ace37357-inkofpartition
37358,ace37358-inkofseparation
37359,ace37359-alacritousink
37360,ace37360-inkofconveyance
37361,ace37361-inkofdirection
37362,ace37362-quillofextraction
37363,ace37363-quillofinfliction
37364,ace37364-quillofintrospection
37365,ace37365-quillofbenevolence
37366,ace37366-glyphoflightweapons
37367,ace37367-glyphoflightweapons
37368,ace37368-glyphoflightweapons
37369,ace37369-glyphofheavyweapons
37370,ace37370-glyphoflightweapons
37371,ace37371-glyphofmissileweapons
37372,ace37372-glyphofmissileweapons
37373,ace37373-glyphoffinesseweapons
37376,ace37376-arcanedeath
37377,ace37377-aerbaxsshadow
37378,ace37378-aerbaxsshadow
37379,ace37379-aerbaxsshadow
37380,ace37380-aerbaxsshadow
37381,ace37381-aerbaxsshadow
37384,ace37384-surface
37385,ace37385-eldrytchwebstronghold
37386,ace37386-surface
37387,ace37387-celestialhandstronghold
37400,ace37400-merwartmundagurg
37402,ace37402-clubofsurprisingcunning
37405,ace37405-blightedmirymoarsman
37406,ace37406-blighteddesolationmoarsman
37410,ace37410-coralencrustedchest
37411,ace37411-coralencrustedchest
37412,ace37412-coralencrustedchest
37413,ace37413-coralencrustedchest
37414,ace37414-coralencrustedchest
37415,ace37415-coralencrustedchest
37416,ace37416-blighteddesolationmoarsman
37417,ace37417-blighteddisgustingmoarsman
37418,ace37418-blightedgrimymoarsman
37419,ace37419-blightedpallidmoarsman
37420,ace37420-blightedputridmoarsman
37421,ace37421-blightedrankmoarsman
37440,ace37440-guardliaza
37441,ace37441-franciscothehunter
37442,ace37442-guardtaizo
37443,ace37443-marcusdanby
37444,ace37444-guardalzira
37445,ace37445-guardbey
37446,ace37446-tinytaintedegg
37447,ace37447-hugetaintedegg
37448,ace37448-smalltaintedegg
37449,ace37449-mediumtaintedegg
37450,ace37450-largetaintedegg
37451,ace37451-extralargetaintedegg
37452,ace37452-corrupteddread
37453,ace37453-corruptedmaiden
37454,ace37454-spectraldread
37455,ace37455-forgegolem
37456,ace37456-graverat
37457,ace37457-pyrechampion
37458,ace37458-pyreminion
37459,ace37459-pyreskeleton
37460,ace37460-wightcaptain
37461,ace37461-wightbladesorcerer
37462,ace37462-wight
37464,ace37464-atlatlstampedspectralingot
37465,ace37465-axestampedspectralingot
37467,ace37467-bowstampedspectralingot
37468,ace37468-castingstaffstampedspectralingot
37469,ace37469-clawstampedspectralingot
37470,ace37470-crossbowstampedspectralingot
37471,ace37471-daggerstampedspectralingot
37472,ace37472-macestampedspectralingot
37473,ace37473-spearstampedspectralingot
37474,ace37474-staffstampedspectralingot
37475,ace37475-swordstampedspectralingot
37477,ace37477-hurnmelthesmith
37478,ace37478-spectralstaff
37480,ace37480-jestersmarker
37485,ace37485-jestersmarker
37486,ace37486-jestersmarker
37489,ace37489-mhoirearmory
37490,ace37490-graveyard
37492,ace37492-spectralingot
37493,ace37493-jestersmarbles
37494,ace37494-jestersmarker
37498,ace37498-spectralbow
37506,ace37506-todolist
37513,ace37513-armory
37514,ace37514-forges
37516,ace37516-enhancedmanaelixir
37517,ace37517-enhancedhealthelixir
37539,ace37539-spectralbindingstone
37540,ace37540-jestersbaton
37544,ace37544-creepingblightbannerofthecourtyard
37547,ace37547-creepingblightbannerofthespire
37550,ace37550-creepingblightbannerofthetower
37559,ace37559-writofapology
37568,ace37568-westarmorykey
37569,ace37569-rockwall
37573,ace37573-armorydoor
37574,ace37574-soulboundatlatl
37577,ace37577-soulboundbow
37579,ace37579-soulboundcrossbow
37585,ace37585-soulboundstaff
37588,ace37588-forgevault
37589,ace37589-forgevaultkey
37598,ace37598-qurakhaltaal
37599,ace37599-jokushunja
37600,ace37600-vieranaducanamorra
37601,ace37601-blightspirit
37602,ace37602-candrussteadyhand
37603,ace37603-kousutemo
37604,ace37604-blightrat
37605,ace37605-blightratchest
37606,ace37606-largeblightrat
37607,ace37607-jawaqibnjanath
37608,ace37608-blightrevenant
37609,ace37609-blightlictor
37610,ace37610-jondortorgren
37613,ace37613-blightratkey
37614,ace37614-principlesofthecelestialhand
37615,ace37615-canonoftheeldrytchweb
37616,ace37616-tenetsoftheradiantblood
37618,ace37618-celestialhandletterofintroduction
37619,ace37619-eldrytchwebletterofintroduction
37620,ace37620-grandcasinogoldenkeyring
37621,ace37621-grandcasinogoldenkeyring
37622,ace37622-grandcasinogoldenkeyring
37640,ace37640-inscriptionofarcaneenlightenmentself
37641,ace37641-inscriptionofarcanumsalvagingself
37642,ace37642-inscriptionofarcanebenightednessother
37644,ace37644-inscriptionofarmortinkeringexpertiseself
37645,ace37645-inscriptionofarmortinkeringignoranceother
37648,ace37648-inscriptionofarmorself
37649,ace37649-inscriptionofbafflementother
37655,ace37655-inscriptionofbladearc
37656,ace37656-inscriptionofbladebane
37657,ace37657-inscriptionofbladeblast
37658,ace37658-inscriptionofbladelure
37661,ace37661-inscriptionofbladeprotectionself
37662,ace37662-inscriptionofbladevolley
37663,ace37663-inscriptionofbladevulnerabilityother
37665,ace37665-inscriptionofauraofblooddrinkerself
37666,ace37666-inscriptionofbloodloather
37667,ace37667-inscriptionofbludgeonbane
37670,ace37670-inscriptionofbludgeonlure
37672,ace37672-inscriptionofbludgeoningprotectionself
37673,ace37673-inscriptionofbludgeoningvolley
37674,ace37674-inscriptionofbludgeoningvulnerabilityother
37675,ace37675-inscriptionofbrittlemail
37679,ace37679-inscriptionofclumsinessother
37684,ace37684-inscriptionofcoldprotectionself
37685,ace37685-inscriptionofcoldvulnerabilityother
37688,ace37688-inscriptionofcookingineptitudeother
37689,ace37689-inscriptionofcookingmasteryself
37693,ace37693-inscriptionofcoordinationself
37709,ace37709-inscriptionofdeceptionineptitudeother
37710,ace37710-inscriptionofdeceptionmasteryself
37711,ace37711-inscriptionofauraofdefenderself
37714,ace37714-inscriptionofdefenselessnessother
37720,ace37720-inscriptionofnullifycreaturemagicother
37721,ace37721-inscriptionofnullifycreaturemagicself
37722,ace37722-inscriptionofnullifyitemmagic
37723,ace37723-inscriptionofnullifylifemagicother
37724,ace37724-inscriptionofnullifylifemagicself
37725,ace37725-inscriptionofpersonattunementself
37726,ace37726-inscriptionofpersonunfamiliarityother
37735,ace37735-inscriptionofdrainhealthother
37736,ace37736-inscriptionofdrainmanaother
37737,ace37737-inscriptionofdrainstaminaother
37740,ace37740-inscriptionofenduranceself
37741,ace37741-inscriptionofenfeebleother
37742,ace37742-inscriptionofexhaustionother
37745,ace37745-inscriptionoffaithlessnessother
37747,ace37747-inscriptionoffealtyself
37749,ace37749-inscriptionoffeeblemindother
37750,ace37750-inscriptionoffesterother
37753,ace37753-inscriptionoffinesseweaponineptitudeother
37754,ace37754-inscriptionoffinesseweaponmasteryself
37755,ace37755-inscriptionoffireprotectionself
37757,ace37757-inscriptionoffirevulnerabilityother
37774,ace37774-inscriptionofflamearc
37775,ace37775-inscriptionofflamebane
37776,ace37776-inscriptionofflameblast
37777,ace37777-inscriptionofflamebolt
37778,ace37778-inscriptionofflamelure
37779,ace37779-inscriptionofflamestreak
37780,ace37780-inscriptionofflamevolley
37782,ace37782-inscriptionoffletchingineptitudeother
37783,ace37783-inscriptionoffletchingmasteryself
37787,ace37787-inscriptionoffocusself
37788,ace37788-inscriptionofforcearc
37789,ace37789-inscriptionofforceblast
37790,ace37790-inscriptionofforcebolt
37791,ace37791-inscriptionofforcestreak
37792,ace37792-inscriptionofforcevolley
37794,ace37794-inscriptionoffrailtyother
37795,ace37795-inscriptionoffrostarc
37796,ace37796-inscriptionoffrostbane
37797,ace37797-inscriptionoffrostblast
37798,ace37798-inscriptionoffrostbolt
37799,ace37799-inscriptionoffrostlure
37800,ace37800-inscriptionoffroststreak
37801,ace37801-inscriptionoffrostvolley
37802,ace37802-inscriptionofharmother
37804,ace37804-inscriptionofhealother
37805,ace37805-inscriptionofhealself
37806,ace37806-inscriptionofhealingineptitudeother
37807,ace37807-inscriptionofhealingmasteryself
37809,ace37809-inscriptionofauraofheartseekerother
37811,ace37811-inscriptionofauraofheartseekerself
37814,ace37814-inscriptionofheavyweaponineptitudeother
37815,ace37815-inscriptionofheavyweaponmasteryself
37818,ace37818-inscriptionofauraofhermeticlinkself
37819,ace37819-inscriptionofauraofhermeticlinkother
37820,ace37820-inscriptionofhermeticvoid
37821,ace37821-inscriptionofimpenetrability
37822,ace37822-inscriptionofimpregnabilityself
37828,ace37828-inscriptionofinvulnerabilityself
37832,ace37832-inscriptionofitemenchantmentineptitudeother
37833,ace37833-inscriptionofitemenchantmentmasteryself
37835,ace37835-inscriptionofitemtinkeringexpertiseself
37836,ace37836-inscriptionofitemtinkeringignoranceother
37839,ace37839-inscriptionofjumpingineptitudeother
37843,ace37843-inscriptionofleadenfeetother
37844,ace37844-inscriptionofleadenweapon
37845,ace37845-inscriptionofleadershipineptitudeother
37848,ace37848-inscriptionofleadershipmasteryself
37852,ace37852-inscriptionoflifemagicineptitudeother
37853,ace37853-inscriptionoflifemagicmasteryself
37854,ace37854-inscriptionoflightningarc
37855,ace37855-inscriptionoflightningbane
37856,ace37856-inscriptionoflightningblast
